int(self),tree_cov,n_respectful_sheperd,n_disrespectful_sheperd,global_min_size,avg_grove_size,current_date.month,current_date.year
0,0.5652,0,10,9.0,37.9564,8,2017
0,0.5584,0,10,9.0,37.4772,9,2017
0,0.5636,0,10,9.0,37.236,10,2017
0,0.5648,0,10,9.0,36.946,11,2017
0,0.5752,0,10,9.0,37.3812,12,2017
0,0.5752,0,10,9.0,37.806,1,2018
0,0.5752,0,10,9.0,37.996,2,2018
0,0.5672,0,10,9.0,37.9688,3,2018
0,0.572,0,10,9.0,38.1308,4,2018
0,0.5716,0,10,9.0,38.2352,5,2018
0,0.5708,0,10,9.0,38.2548,6,2018
0,0.5744,0,10,9.0,38.3324,7,2018
0,0.5792,0,10,9.0,38.2556,8,2018
0,0.5696,0,10,9.0,37.8108,9,2018
0,0.5812,0,10,9.0,37.69,10,2018
0,0.5764,0,10,9.0,37.4696,11,2018
0,0.5856,0,10,9.0,37.8932,12,2018
0,0.5856,0,10,9.0,38.3076,1,2019
0,0.5856,0,10,9.0,38.4796,2,2019
0,0.576,0,10,9.0,38.382,3,2019
0,0.5812,0,10,9.0,38.4948,4,2019
0,0.5788,0,10,9.0,38.474,5,2019
0,0.5792,0,10,9.0,38.4228,6,2019
0,0.5792,0,10,9.0,38.384,7,2019
0,0.58,0,10,9.0,38.238,8,2019
0,0.5736,0,10,9.0,37.8572,9,2019
0,0.58,0,10,9.0,37.6984,10,2019
0,0.5764,0,10,9.0,37.4096,11,2019
0,0.5764,0,10,9.0,37.8332,12,2019
0,0.5764,0,10,9.0,38.2568,1,2020
0,0.5764,0,10,9.0,38.4092,2,2020
0,0.5728,0,10,9.0,38.3032,3,2020
0,0.574,0,10,9.0,38.368,5,2020
0,0.5724,0,10,9.0,38.2568,6,2020
0,0.5696,0,10,9.0,38.2488,7,2020
0,0.57,0,10,9.0,38.2492,8,2020
0,0.5668,0,10,9.0,38.0608,9,2020
0,0.5736,0,10,9.0,37.6332,10,2020
0,0.572,0,10,9.0,37.4352,11,2020
0,0.5836,0,10,9.0,37.8632,12,2020
0,0.5836,0,10,9.0,38.2796,1,2021
0,0.5836,0,10,9.0,38.4336,2,2021
0,0.576,0,10,9.0,38.3952,3,2021
0,0.5852,0,10,9.0,38.502,4,2021
0,0.5836,0,10,9.0,38.51,5,2021
0,0.5856,0,10,9.0,38.5672,6,2021
0,0.586,0,10,9.0,38.5024,7,2021
0,0.5836,0,10,9.0,38.2604,8,2021
0,0.5756,0,10,9.0,37.786,9,2021
0,0.5776,0,10,9.0,37.424,10,2021
0,0.578,0,10,9.0,37.2028,11,2021
0,0.5876,0,10,9.0,37.6248,12,2021
0,0.5876,0,10,9.0,38.0372,1,2022
0,0.5876,0,10,9.0,38.2704,2,2022
0,0.5816,0,10,9.0,38.3968,3,2022
0,0.588,0,10,9.0,38.5936,4,2022
0,0.586,0,10,9.0,38.656,5,2022
0,0.5884,0,10,9.0,38.804,6,2022
0,0.5896,0,10,9.0,38.8428,7,2022
0,0.5896,0,10,9.0,38.7108,8,2022
0,0.5804,0,10,9.0,38.13,9,2022
0,0.5844,0,10,9.0,37.7976,10,2022
0,0.5748,0,10,9.0,37.3852,11,2022
0,0.5836,0,10,9.0,37.8104,12,2022
0,0.5836,0,10,9.0,38.2268,1,2023
0,0.5836,0,10,9.0,38.3536,2,2023
0,0.5736,0,10,9.0,38.2676,3,2023
0,0.5792,0,10,9.0,38.3372,4,2023
0,0.5748,0,10,9.0,38.2928,5,2023
0,0.5748,0,10,9.0,38.292,6,2023
0,0.5756,0,10,9.0,38.2944,7,2023
0,0.5736,0,10,9.0,38.1244,8,2023
0,0.5656,0,10,9.0,37.6928,9,2023
0,0.576,0,10,9.0,37.5004,10,2023
0,0.5704,0,10,9.0,37.2232,11,2023
0,0.5816,0,10,9.0,37.6528,12,2023
0,0.5816,0,10,9.0,38.0712,1,2024
0,0.5816,0,10,9.0,38.2212,2,2024
0,0.572,0,10,9.0,38.1436,3,2024
0,0.578,0,10,9.0,38.2368,4,2024
0,0.5728,0,10,9.0,38.2112,5,2024
0,0.5776,0,10,9.0,38.2844,6,2024
0,0.5756,0,10,9.0,38.22,7,2024
0,0.58,0,10,9.0,38.142,8,2024
0,0.5696,0,10,9.0,37.6276,9,2024
0,0.5808,0,10,9.0,37.3956,10,2024
0,0.5764,0,10,9.0,37.0704,11,2024
0,0.5764,0,10,9.0,37.494,12,2024
0,0.5764,0,10,9.0,37.9176,1,2025
0,0.5764,0,10,9.0,38.0492,3,2025
0,0.5748,0,10,9.0,37.9132,4,2025
0,0.5756,0,10,9.0,37.9708,5,2025
0,0.5748,0,10,9.0,37.8724,6,2025
0,0.5736,0,10,9.0,37.7984,7,2025
0,0.5732,0,10,9.0,37.6908,8,2025
0,0.5712,0,10,9.0,37.478,9,2025
0,0.5692,0,10,9.0,37.0484,10,2025
0,0.572,0,10,9.0,36.8664,11,2025
0,0.5804,0,10,9.0,37.2944,12,2025
0,0.5804,0,10,9.0,37.714,1,2026
0,0.5804,0,10,9.0,37.954,2,2026
