int(self),tree_cov,n_respectful_sheperd,n_disrespectful_sheperd,global_min_size,avg_grove_size,current_date.month,current_date.year
0,0.522,0,8,10.0,37.2368,6,1982
0,0.5076,0,8,10.0,33.0092,7,1982
0,0.5076,0,8,10.0,33.5016,8,1982
0,0.5076,0,8,10.0,33.994,9,1982
0,0.5076,0,8,10.0,34.4864,10,1982
0,0.5076,0,8,10.0,34.9788,11,1982
0,0.5568,0,8,10.0,35.4712,12,1982
0,0.5568,0,8,10.0,35.9144,1,1983
0,0.5568,0,8,10.0,36.3576,2,1983
0,0.5568,0,8,10.0,36.8008,3,1983
0,0.5568,0,8,10.0,37.244,4,1983
0,0.5104,0,8,10.0,37.6872,5,1983
0,0.4936,0,8,10.0,33.4936,6,1983
0,0.4936,0,8,10.0,34.0,7,1983
0,0.4936,0,8,10.0,34.5064,9,1983
0,0.4936,0,8,10.0,35.0128,10,1983
0,0.4936,0,8,10.0,35.5192,11,1983
0,0.5392,0,8,10.0,36.0256,12,1983
0,0.5392,0,8,10.0,36.4864,12,1983
0,0.5392,0,8,10.0,36.9472,2,1984
0,0.5392,0,8,10.0,37.408,3,1984
0,0.5392,0,8,10.0,37.8688,4,1984
0,0.522,0,8,10.0,38.3296,5,1984
0,0.5088,0,8,10.0,36.1436,6,1984
0,0.5088,0,8,10.0,36.6348,7,1984
0,0.5088,0,8,10.0,37.126,8,1984
0,0.5088,0,8,10.0,37.6172,9,1984
0,0.5088,0,8,10.0,38.1084,10,1984
0,0.554,0,8,10.0,38.5996,11,1984
0,0.554,0,8,10.0,39.0456,12,1984
0,0.554,0,8,10.0,39.4916,1,1985
0,0.554,0,8,10.0,39.9376,2,1985
0,0.554,0,8,10.0,40.3836,3,1985
0,0.508,0,8,10.0,40.8296,4,1985
0,0.49,0,8,10.0,36.2432,5,1985
0,0.49,0,8,10.0,36.7532,6,1985
0,0.49,0,8,10.0,37.2632,7,1985
0,0.49,0,8,10.0,37.7732,8,1985
0,0.49,0,8,10.0,38.2832,9,1985
0,0.6244,0,8,10.0,38.7932,10,1985
0,0.6244,0,8,10.0,39.1688,11,1985
0,0.6244,0,8,10.0,39.5444,12,1985
0,0.6244,0,8,10.0,39.92,1,1986
0,0.6244,0,8,10.0,40.2956,2,1986
0,0.57,0,8,10.0,40.6712,3,1986
0,0.554,0,8,10.0,36.1716,4,1986
0,0.554,0,8,10.0,36.6176,5,1986
0,0.554,0,8,10.0,37.0636,6,1986
0,0.554,0,8,10.0,37.5096,7,1986
0,0.554,0,8,10.0,37.9556,8,1986
0,0.6248,0,8,10.0,38.4016,9,1986
0,0.6248,0,8,10.0,38.7768,10,1986
0,0.6248,0,8,10.0,39.152,11,1986
0,0.6248,0,8,10.0,39.5272,12,1986
0,0.6248,0,8,10.0,39.9024,1,1987
0,0.6248,0,8,10.0,40.2776,1,1987
0,0.6248,0,8,9.0,40.292,2,1987
0,0.6248,0,8,9.0,40.6672,3,1987
0,0.6248,0,8,9.0,41.0424,4,1987
0,0.6248,0,8,9.0,41.4176,4,1987
0,0.6248,0,8,9.0,41.7928,5,1987
0,0.7088,0,8,9.0,42.168,6,1987
0,0.7088,0,8,9.0,42.4592,7,1987
0,0.7088,0,8,9.0,42.7504,8,1987
0,0.6668,0,8,9.0,43.0416,9,1987
0,0.65,0,8,9.0,39.3812,10,1987
0,0.65,0,8,9.0,39.7312,11,1987
0,0.65,0,8,9.0,40.0812,12,1987
0,0.65,0,8,10.0,40.4312,1,1988
0,0.65,0,8,10.0,40.7812,2,1988
0,0.65,0,8,10.0,41.1312,4,1988
0,0.65,0,8,10.0,41.4812,6,1988
0,0.6936,0,8,10.0,41.8312,7,1988
0,0.6936,0,8,10.0,42.1376,9,1988
0,0.6936,0,8,10.0,42.444,11,1988
0,0.6936,0,8,10.0,42.7504,12,1988
0,0.6936,0,8,10.0,43.0568,1,1989
0,0.6928,0,8,10.0,42.9496,2,1989
0,0.6928,0,8,10.0,43.2568,3,1989
0,0.6928,0,8,10.0,43.564,4,1989
0,0.6928,0,8,10.0,43.8712,5,1989
0,0.6928,0,8,10.0,44.1784,6,1989
0,0.6928,0,8,10.0,44.4856,7,1989
0,0.7768,0,8,10.0,44.7928,8,1989
0,0.7768,0,8,10.0,45.016,9,1989
0,0.7768,0,8,10.0,45.2392,10,1989
0,0.7768,0,8,10.0,45.4624,11,1989
0,0.7768,0,8,10.0,45.6856,12,1989
0,0.7768,0,8,10.0,45.9088,1,1990
0,0.7536,0,8,10.0,44.3472,2,1990
0,0.7536,0,8,10.0,44.5936,3,1990
0,0.7536,0,8,10.0,44.84,4,1990
0,0.7536,0,8,10.0,45.0864,5,1990
0,0.7536,0,8,10.0,45.3328,6,1990
0,0.8548,0,8,10.0,45.5792,7,1990
0,0.8548,0,8,10.0,45.7244,8,1990
0,0.8548,0,8,10.0,45.8696,9,1990
0,0.8548,0,8,10.0,46.0148,10,1990
0,0.8548,0,8,10.0,46.16,11,1990
0,0.8548,0,8,10.0,46.3052,12,1990
0,0.8284,0,8,10.0,46.4504,1,1991
0,0.8048,0,8,10.0,43.56,1,1991
0,0.8048,0,8,10.0,43.7552,2,1991
0,0.8048,0,8,10.0,43.9504,3,1991
0,0.8048,0,8,10.0,44.1456,4,1991
0,0.8048,0,8,10.0,44.3408,5,1991
0,0.8048,0,8,10.0,44.536,6,1991
0,0.8048,0,8,10.0,44.7312,7,1991
0,0.8048,0,8,10.0,44.9264,8,1991
0,0.8048,0,8,10.0,45.1216,9,1991
0,0.8048,0,8,10.0,45.3168,10,1991
0,0.8048,0,8,10.0,45.512,11,1991
0,0.8048,0,8,10.0,45.3552,12,1991
0,0.8048,0,8,10.0,45.5504,1,1992
0,0.882,0,8,10.0,45.7456,1,1992
0,0.882,0,8,9.0,45.8636,2,1992
0,0.882,0,8,9.0,45.9816,3,1992
0,0.882,0,8,9.0,46.0996,4,1992
0,0.882,0,8,9.0,46.2176,4,1992
0,0.882,0,8,9.0,46.3356,5,1992
0,0.882,0,8,9.0,46.4536,6,1992
0,0.882,0,8,9.0,46.2836,7,1992
0,0.882,0,8,9.0,46.4016,8,1992
0,0.882,0,8,9.0,46.5196,10,1992
0,0.882,0,8,9.0,46.6376,11,1992
0,0.882,0,8,9.0,46.7556,12,1992
0,0.882,0,8,10.0,46.8736,1,1993
0,0.882,0,8,10.0,46.9916,2,1993
0,0.882,0,8,10.0,47.1096,3,1993
0,0.882,0,8,10.0,47.2276,4,1993
0,0.882,0,8,10.0,47.3456,6,1993
0,0.882,0,8,10.0,47.4636,7,1993
0,0.882,0,8,10.0,47.2296,8,1993
0,0.882,0,8,10.0,47.3476,9,1993
0,0.882,0,8,10.0,47.4656,10,1993
0,0.882,0,8,10.0,47.5836,11,1993
0,0.882,0,8,10.0,47.7016,12,1993
0,0.882,0,8,10.0,47.8196,1,1994
0,0.9108,0,8,10.0,47.9376,2,1994
0,0.9108,0,8,10.0,48.0268,3,1994
0,0.9108,0,8,10.0,48.116,4,1994
0,0.9108,0,8,10.0,48.2052,5,1994
0,0.8084,0,8,10.0,48.2944,6,1994
0,0.7832,0,8,10.0,41.4432,7,1994
0,0.7832,0,8,10.0,41.66,8,1994
0,0.7832,0,8,10.0,41.8768,9,1994
0,0.7832,0,8,10.0,42.0936,10,1994
0,0.7832,0,8,10.0,42.3104,11,1994
0,0.7832,0,8,10.0,42.5272,12,1994
0,0.7832,0,8,10.0,42.744,1,1995
0,0.8324,0,8,10.0,42.9608,2,1995
0,0.8324,0,8,10.0,43.1284,3,1995
0,0.8324,0,8,10.0,43.296,4,1995
0,0.782,0,8,10.0,43.4636,5,1995
0,0.7588,0,8,10.0,39.5188,6,1995
0,0.7588,0,8,10.0,39.76,7,1995
0,0.7588,0,8,10.0,40.0012,8,1995
0,0.7588,0,8,10.0,40.2424,9,1995
0,0.7588,0,8,10.0,40.4836,10,1995
0,0.7588,0,8,10.0,40.7248,11,1995
0,0.7588,0,8,10.0,40.966,12,1995
0,0.7588,0,8,10.0,41.2072,1,1996
0,0.7588,0,8,10.0,41.4484,2,1996
0,0.7588,0,8,10.0,41.6896,3,1996
0,0.7368,0,8,10.0,41.9308,4,1996
0,0.716,0,8,10.0,39.428,5,1996
0,0.716,0,8,10.0,39.712,6,1996
0,0.716,0,8,10.0,39.996,7,1996
0,0.716,0,8,10.0,40.28,8,1996
0,0.716,0,8,10.0,40.564,9,1996
0,0.716,0,8,10.0,40.848,10,1996
0,0.716,0,8,10.0,41.132,11,1996
0,0.716,0,8,10.0,41.416,12,1996
0,0.716,0,8,10.0,41.7,1,1997
0,0.716,0,8,10.0,41.984,2,1997
0,0.65,0,8,10.0,42.268,3,1997
0,0.632,0,8,10.0,37.3756,4,1997
0,0.632,0,8,10.0,37.7436,5,1997
0,0.632,0,8,10.0,38.1116,5,1997
0,0.632,0,8,10.0,38.4796,6,1997
0,0.632,0,8,10.0,38.8476,7,1997
0,0.632,0,8,10.0,39.2156,8,1997
0,0.632,0,8,10.0,39.5836,9,1997
0,0.632,0,8,10.0,39.9516,10,1997
0,0.632,0,8,10.0,40.3196,10,1997
0,0.632,0,8,10.0,40.6876,12,1997
0,0.632,0,8,10.0,41.0556,1,1998
0,0.6316,0,8,10.0,41.0564,1,1998
0,0.6316,0,8,10.0,41.4248,2,1998
0,0.6316,0,8,10.0,41.7932,3,1998
0,0.6316,0,8,10.0,42.1616,4,1998
0,0.6316,0,8,10.0,42.53,4,1998
0,0.7304,0,8,10.0,42.8984,5,1998
0,0.7304,0,8,10.0,43.168,7,1998
0,0.7304,0,8,10.0,43.4376,8,1998
0,0.7304,0,8,10.0,43.7072,10,1998
0,0.7304,0,8,10.0,43.9768,11,1998
0,0.7304,0,8,10.0,44.2464,12,1998
0,0.7304,0,8,10.0,44.516,1,1999
0,0.7304,0,8,10.0,44.4016,2,1999
0,0.7304,0,8,10.0,44.6712,3,1999
0,0.7304,0,8,10.0,44.9408,4,1999
0,0.7304,0,8,10.0,45.2104,5,1999
0,0.8012,0,8,10.0,45.48,6,1999
0,0.8012,0,8,10.0,45.6788,7,1999
0,0.8012,0,8,10.0,45.8776,8,1999
0,0.8012,0,8,10.0,46.0764,9,1999
0,0.8012,0,8,10.0,46.2752,10,1999
0,0.8012,0,8,10.0,46.474,11,1999
0,0.8012,0,8,10.0,46.6728,12,1999
0,0.8012,0,8,10.0,46.8716,1,2000
0,0.7772,0,8,10.0,45.2452,2,2000
0,0.7772,0,8,10.0,45.468,3,2000
0,0.7772,0,8,10.0,45.6908,4,2000
0,0.8296,0,8,10.0,45.9136,5,2000
0,0.8296,0,8,10.0,46.084,6,2000
0,0.8296,0,8,10.0,46.2544,7,2000
0,0.8296,0,8,10.0,46.4248,8,2000
0,0.8296,0,8,10.0,46.5952,9,2000
0,0.8296,0,8,10.0,46.7656,10,2000
0,0.8296,0,8,10.0,46.936,11,2000
0,0.8296,0,8,10.0,47.1064,12,2000
0,0.8052,0,8,10.0,47.2768,1,2001
0,0.782,0,8,10.0,44.3356,2,2001
0,0.782,0,8,10.0,44.5536,3,2001
0,0.8812,0,8,10.0,44.7716,4,2001
0,0.8812,0,8,10.0,44.8904,5,2001
0,0.8812,0,8,10.0,45.0092,6,2001
0,0.8812,0,8,10.0,45.128,7,2001
0,0.8812,0,8,10.0,45.2468,8,2001
0,0.8812,0,8,10.0,45.3656,9,2001
0,0.8812,0,8,10.0,45.4844,10,2001
0,0.8812,0,8,10.0,45.6032,11,2001
0,0.8812,0,8,10.0,45.722,12,2001
0,0.756,0,8,10.0,45.8408,2,2002
0,0.7324,0,8,10.0,38.0204,3,2002
0,0.7324,0,8,10.0,38.288,4,2002
0,0.7324,0,8,10.0,38.5556,5,2002
0,0.7324,0,8,10.0,38.8232,5,2002
0,0.7324,0,8,10.0,39.0908,6,2002
0,0.7324,0,8,10.0,39.3584,7,2002
0,0.7324,0,8,10.0,39.626,8,2002
0,0.7324,0,8,10.0,39.8936,9,2002
0,0.7324,0,8,10.0,40.1612,10,2002
0,0.7324,0,8,10.0,40.4288,11,2002
0,0.7324,0,8,10.0,40.6964,12,2002
0,0.7324,0,8,10.0,40.964,1,2003
