int(self),tree_cov,n_respectful_sheperd,n_disrespectful_sheperd,global_min_size,avg_grove_size,current_date.month,current_date.year
0,0.8804,8,0,10.0,47.2944,6,1993
0,0.8804,8,0,10.0,47.414,7,1993
0,0.8804,8,0,10.0,47.1816,8,1993
0,0.8804,8,0,10.0,47.3012,9,1993
0,0.8804,8,0,10.0,47.4208,10,1993
0,0.8804,8,0,10.0,47.5404,11,1993
0,0.8804,8,0,10.0,47.66,12,1993
0,0.8804,8,0,10.0,47.7796,1,1994
0,0.9076,8,0,10.0,47.8992,2,1994
0,0.9076,8,0,10.0,47.9916,3,1994
0,0.9076,8,0,10.0,48.084,4,1994
0,0.9076,8,0,10.0,48.1764,5,1994
0,0.8008,8,0,10.0,48.2688,6,1994
0,0.7764,8,0,10.0,41.1436,7,1994
0,0.7764,8,0,10.0,41.3672,8,1994
0,0.7764,8,0,10.0,41.5908,9,1994
0,0.7764,8,0,10.0,41.8144,10,1994
0,0.7764,8,0,10.0,42.038,11,1994
0,0.7764,8,0,10.0,42.2616,12,1994
0,0.7764,8,0,10.0,42.4852,1,1995
0,0.8264,8,0,10.0,42.7088,2,1995
0,0.8264,8,0,10.0,42.8824,3,1995
0,0.8264,8,0,10.0,43.056,4,1995
0,0.782,8,0,10.0,43.2296,5,1995
0,0.762,8,0,10.0,39.6712,6,1995
0,0.762,8,0,10.0,39.9092,7,1995
0,0.762,8,0,10.0,40.1472,8,1995
0,0.762,8,0,10.0,40.3852,9,1995
0,0.762,8,0,10.0,40.6232,10,1995
0,0.762,8,0,10.0,40.8612,11,1995
0,0.762,8,0,10.0,41.0992,12,1995
0,0.762,8,0,10.0,41.3372,1,1996
0,0.762,8,0,10.0,41.5752,2,1996
0,0.762,8,0,10.0,41.8132,3,1996
0,0.7392,8,0,10.0,42.0512,4,1996
0,0.7184,8,0,10.0,39.4972,5,1996
0,0.7184,8,0,10.0,39.7788,6,1996
0,0.7184,8,0,10.0,40.0604,7,1996
0,0.7184,8,0,10.0,40.342,8,1996
0,0.7184,8,0,10.0,40.6236,9,1996
0,0.7184,8,0,10.0,40.9052,10,1996
0,0.7184,8,0,10.0,41.1868,11,1996
0,0.7184,8,0,10.0,41.4684,12,1996
0,0.7184,8,0,10.0,41.75,1,1997
0,0.7184,8,0,10.0,42.0316,2,1997
0,0.6556,8,0,10.0,42.3132,3,1997
0,0.6344,8,0,10.0,37.4404,4,1997
0,0.6344,8,0,10.0,37.806,5,1997
0,0.6344,8,0,10.0,38.1716,5,1997
0,0.6344,8,0,10.0,38.5372,6,1997
0,0.6344,8,0,10.0,38.9028,7,1997
0,0.6344,8,0,10.0,39.2684,8,1997
0,0.6344,8,0,10.0,39.634,9,1997
0,0.6344,8,0,10.0,39.9996,10,1997
0,0.6344,8,0,10.0,40.3652,10,1997
0,0.6344,8,0,10.0,40.7308,12,1997
0,0.6344,8,0,10.0,41.0964,1,1998
0,0.634,8,0,10.0,41.086,1,1998
0,0.634,8,0,10.0,41.452,2,1998
0,0.634,8,0,10.0,41.818,3,1998
0,0.634,8,0,10.0,42.184,4,1998
0,0.634,8,0,10.0,42.55,4,1998
0,0.7348,8,0,10.0,42.916,5,1998
0,0.7348,8,0,10.0,43.1812,7,1998
0,0.7348,8,0,10.0,43.4464,8,1998
0,0.7348,8,0,10.0,43.7116,10,1998
0,0.7348,8,0,10.0,43.9768,11,1998
0,0.7348,8,0,10.0,44.242,12,1998
0,0.7348,8,0,10.0,44.5072,1,1999
0,0.7348,8,0,10.0,44.3884,2,1999
0,0.7348,8,0,10.0,44.6536,3,1999
0,0.7348,8,0,10.0,44.9188,4,1999
0,0.7348,8,0,10.0,45.184,5,1999
0,0.8,8,0,10.0,45.4492,6,1999
0,0.8,8,0,10.0,45.6492,7,1999
0,0.8,8,0,10.0,45.8492,8,1999
0,0.8,8,0,10.0,46.0492,9,1999
0,0.8,8,0,10.0,46.2492,10,1999
0,0.8,8,0,10.0,46.4492,11,1999
0,0.8,8,0,10.0,46.6492,12,1999
0,0.8,8,0,10.0,46.8492,1,2000
0,0.7764,8,0,10.0,45.248,2,2000
0,0.7764,8,0,10.0,45.4716,3,2000
0,0.7764,8,0,10.0,45.6952,4,2000
0,0.8288,8,0,10.0,45.9188,5,2000
0,0.8288,8,0,10.0,46.09,6,2000
0,0.8288,8,0,10.0,46.2612,7,2000
0,0.8288,8,0,10.0,46.4324,8,2000
0,0.8288,8,0,10.0,46.6036,9,2000
0,0.8288,8,0,10.0,46.7748,10,2000
0,0.8288,8,0,10.0,46.946,11,2000
0,0.8288,8,0,10.0,47.1172,12,2000
0,0.802,8,0,10.0,47.2884,1,2001
0,0.7776,8,0,10.0,44.1808,2,2001
0,0.7776,8,0,10.0,44.4032,3,2001
0,0.8784,8,0,10.0,44.6256,4,2001
0,0.8784,8,0,10.0,44.7472,5,2001
0,0.8784,8,0,10.0,44.8688,6,2001
0,0.8784,8,0,10.0,44.9904,7,2001
0,0.8784,8,0,10.0,45.112,8,2001
0,0.8784,8,0,10.0,45.2336,9,2001
0,0.8784,8,0,10.0,45.3552,10,2001
0,0.8784,8,0,10.0,45.4768,11,2001
0,0.8784,8,0,10.0,45.5984,12,2001
0,0.7528,8,0,10.0,45.72,2,2002
0,0.7332,8,0,10.0,38.0548,3,2002
0,0.7332,8,0,10.0,38.3216,4,2002
0,0.7332,8,0,10.0,38.5884,5,2002
0,0.7332,8,0,10.0,38.8552,5,2002
0,0.7332,8,0,10.0,39.122,6,2002
0,0.7332,8,0,10.0,39.3888,7,2002
0,0.7332,8,0,10.0,39.6556,8,2002
0,0.7332,8,0,10.0,39.9224,9,2002
0,0.7332,8,0,10.0,40.1892,10,2002
0,0.7332,8,0,10.0,40.456,11,2002
0,0.7332,8,0,10.0,40.7228,12,2002
0,0.7332,8,0,10.0,40.9896,1,2003
